t,Antenna ID,Event Code,Device ID,x,y, Tile ID
43,93,0,242,601082.441843,648979.780257,122
43,23,2,246,599987.832676,651933.067514,921
43,23,2,245,599987.832676,651933.067514,921
43,24,2,230,600448.807269,652805.610380,1168
43,69,0,291,601976.283776,650135.165896,454
43,194,2,289,600384.426337,650135.919067,439
43,202,0,270,599761.927820,649959.365071,378
44,93,1,241,600996.491407,650002.224659,418
44,8,0,257,600932.470518,650159.525584,444
44,131,2,234,601514.911596,650068.348954,423
44,69,2,291,601976.283776,650135.165896,454
44,23,2,259,600078.941324,651854.245087,895
44,157,1,283,601161.554204,651433.911928,797
44,97,2,276,600417.844322,650529.417888,547
44,126,1,257,600932.470518,650159.525584,444
44,23,2,297,600030.651665,651928.353400,921
44,93,1,242,600996.491407,650002.224659,418
44,65,2,280,601027.124090,649330.715251,229
44,125,0,284,601161.554204,651433.911928,797
44,23,2,245,599987.832676,651933.067514,921
44,95,2,268,601425.552067,651021.580236,692
44,9,0,242,600996.491407,650002.224659,418
44,157,1,284,601161.554204,651433.911928,797
44,23,2,246,599987.832676,651933.067514,921
44,65,1,273,601483.560200,649699.530283,315
44,69,2,292,601976.283776,650135.165896,454
44,64,0,299,601009.989958,649758.870545,337
44,23,2,296,600030.651665,651928.353400,921
44,65,1,299,601009.989958,649758.870545,337
44,194,2,289,600384.426337,650135.919067,439
44,125,0,283,601161.554204,651433.911928,797
44,103,2,253,600225.931191,650539.987491,545
44,118,0,273,601483.560200,649699.530283,315
44,24,2,230,600448.807269,652805.610380,1168
44,202,2,270,599761.927820,649959.365071,378
44,9,0,241,600996.491407,650002.224659,418
45,69,2,291,601976.283776,650135.165896,454
45,98,0,257,600785.796339,650049.685081,416
45,95,2,268,601425.552067,651021.580236,692
45,95,0,242,601447.052839,650924.056764,665
45,90,0,284,601035.620542,651265.152019,742
45,64,2,299,600872.712269,649690.094972,308
45,23,2,259,600078.941324,651854.245087,895
45,103,2,253,600225.931191,650539.987491,545
45,125,1,284,601035.620542,651265.152019,742
45,97,2,276,600417.844322,650529.417888,547
45,202,2,270,599761.927820,649959.365071,378
45,9,1,242,601447.052839,650924.056764,665
45,9,1,241,601447.052839,650924.056764,665
45,23,2,297,600030.651665,651928.353400,921
45,23,2,296,600030.651665,651928.353400,921
45,69,2,292,601976.283776,650135.165896,454
45,95,0,241,601447.052839,650924.056764,665
45,23,2,246,599987.832676,651933.067514,921
45,125,1,283,601035.620542,651265.152019,742
45,194,2,289,600384.426337,650135.919067,439
45,160,0,273,601820.273318,650417.124894,534
45,118,1,273,601820.273318,650417.124894,534
45,24,2,230,600448.807269,652805.610380,1168
45,90,0,283,601035.620542,651265.152019,742
45,23,2,245,599987.832676,651933.067514,921
45,136,0,280,601187.966557,649440.466425,258
45,65,1,280,601187.966557,649440.466425,258
45,8,1,257,600785.796339,650049.685081,416
45,131,2,234,601514.911596,650068.348954,423
46,139,0,241,601294.235493,651938.663532,934
46,90,1,283,600878.482666,651124.984682,714
46,95,1,242,601294.235493,651938.663532,934
46,194,2,289,600384.426337,650135.919067,439
46,97,2,276,600417.844322,650529.417888,547
46,23,2,296,600030.651665,651928.353400,921
46,69,2,291,601976.283776,650135.165896,454
46,69,2,292,601976.283776,650135.165896,454
46,160,2,273,601820.273318,650417.124894,534
46,131,2,234,601514.911596,650068.348954,423
46,23,2,259,600078.941324,651854.245087,895
46,95,1,241,601294.235493,651938.663532,934
46,202,2,270,599761.927820,649959.365071,378
46,32,0,284,600878.482666,651124.984682,714
46,91,0,257,600664.600856,649912.244527,387
46,139,0,242,601294.235493,651938.663532,934
46,64,2,299,600872.712269,649690.094972,308
46,23,2,245,599987.832676,651933.067514,921
46,24,2,230,600448.807269,652805.610380,1168
46,23,2,246,599987.832676,651933.067514,921
46,95,2,268,601425.552067,651021.580236,692
46,136,1,280,601374.577343,649496.072482,259
46,32,0,283,600878.482666,651124.984682,714
46,103,1,253,600407.988068,650582.428545,547
46,81,0,280,601374.577343,649496.072482,259
46,98,1,257,600664.600856,649912.244527,387
46,97,0,253,600407.988068,650582.428545,547
46,90,1,284,600878.482666,651124.984682,714
46,23,2,297,600030.651665,651928.353400,921
47,160,1,273,601190.319066,649936.006001,393
47,201,0,253,600502.664411,650743.618927,602
47,69,2,291,601976.283776,650135.165896,454
47,136,0,280,601194.298581,649422.484527,258
47,32,1,283,600740.099631,650966.273215,658
47,97,1,253,600502.664411,650743.618927,602
47,194,2,289,600384.426337,650135.919067,439
47,69,2,292,601976.283776,650135.165896,454
47,32,1,284,600740.099631,650966.273215,658
47,23,2,297,600030.651665,651928.353400,921
47,198,0,273,601190.319066,649936.006001,393
47,92,0,283,600740.099631,650966.273215,658
47,139,2,241,601294.235493,651938.663532,934
47,24,2,230,600448.807269,652805.610380,1168
47,23,2,245,599987.832676,651933.067514,921
47,23,2,296,600030.651665,651928.353400,921
47,23,2,259,600078.941324,651854.245087,895
47,23,2,246,599987.832676,651933.067514,921
47,91,2,257,600537.187988,649780.547101,332
47,92,0,284,600740.099631,650966.273215,658
47,139,2,242,601294.235493,651938.663532,934
47,202,2,270,599761.927820,649959.365071,378
47,81,1,280,601194.298581,649422.484527,258
47,64,2,299,600872.712269,649690.094972,308
47,131,2,234,601514.911596,650068.348954,423
47,97,2,276,600417.844322,650529.417888,547
47,95,2,268,601425.552067,651021.580236,692
48,64,2,299,600872.712269,649690.094972,308
48,194,2,289,600384.426337,650135.919067,439
48,91,1,257,600408.423071,649650.171309,304
48,139,1,241,600531.701836,651252.134250,737
48,115,0,283,600614.140015,650797.532676,603
48,198,1,273,600623.111447,649382.297353,225
48,69,2,292,601976.283776,650135.165896,454
48,131,2,234,601514.911596,650068.348954,423
48,136,2,280,601194.298581,649422.484527,258
48,23,2,296,600030.651665,651928.353400,921
48,143,0,246,600005.730261,652093.230840,948
48,202,2,270,599761.927820,649959.365071,378
48,92,1,284,600614.140015,650797.532676,603
48,79,0,242,600531.701836,651252.134250,737
48,69,2,291,601976.283776,650135.165896,454
48,188,0,273,600623.111447,649382.297353,225
48,23,1,245,600005.730261,652093.230840,948
48,143,0,245,600005.730261,652093.230840,948
48,23,1,246,600005.730261,652093.230840,948
48,115,0,284,600614.140015,650797.532676,603
48,23,2,259,600078.941324,651854.245087,895
48,92,1,283,600614.140015,650797.532676,603
48,201,2,253,600502.664411,650743.618927,602
48,97,2,276,600417.844322,650529.417888,547
48,24,2,230,600448.807269,652805.610380,1168
48,139,1,242,600531.701836,651252.134250,737
48,23,2,297,600030.651665,651928.353400,921
48,95,2,268,601425.552067,651021.580236,692
48,79,0,241,600531.701836,651252.134250,737
48,82,0,257,600408.423071,649650.171309,304
49,79,1,241,599813.800495,650519.060107,541
49,201,0,284,600463.509336,650650.394670,574
49,143,2,246,600005.730261,652093.230840,948
49,194,2,289,600384.426337,650135.919067,439
49,24,2,230,600448.807269,652805.610380,1168
49,64,2,299,600872.712269,649690.094972,308
49,143,2,245,600005.730261,652093.230840,948
49,129,0,270,600709.804956,650211.478136,469
49,188,1,273,600005.273553,648885.714946,84
49,202,1,270,600709.804956,650211.478136,469
49,79,1,242,599813.800495,650519.060107,541
49,201,2,253,600502.664411,650743.618927,602
49,95,2,268,601425.552067,651021.580236,692
49,97,2,276,600284.704999,650411.381494,519
49,23,2,296,600030.651665,651928.353400,921
49,131,2,234,601514.911596,650068.348954,423
49,190,0,242,599813.800495,650519.060107,541
49,69,2,291,601976.283776,650135.165896,454
49,45,0,273,600005.273553,648885.714946,84
49,82,2,257,600276.674052,649522.811790,275
49,69,2,292,601976.283776,650135.165896,454
49,23,2,259,600078.941324,651854.245087,895
49,23,2,297,600030.651665,651928.353400,921
49,115,1,284,600463.509336,650650.394670,574
49,136,2,280,601194.298581,649422.484527,258
49,115,1,283,600463.509336,650650.394670,574
49,201,0,283,600463.509336,650650.394670,574
49,190,0,241,599813.800495,650519.060107,541
