t,AntennaId,EventCode,PhoneId,x,y,TileId,time
15,129,0,241,600690.866696,650267.436447,469,1588345023.0
15,118,1,242,600690.866696,650267.436447,469,1588345023.0
15,118,1,241,600690.866696,650267.436447,469,1588345023.0
15,115,2,292,600630.247813,650701.4092100001,576,1588345023.0
15,115,2,291,600630.247813,650701.4092100001,576,1588345023.0
15,110,1,273,600098.6067199999,649132.313536,166,1588345023.0
15,99,1,270,600939.502686,648631.315721,39,1588345023.0
15,98,1,276,600645.3265770001,650255.798481,468,1588345023.0
15,89,0,257,600817.69322,651882.719553,902,1588345023.0
15,72,2,299,599892.7203609999,649359.973935,218,1588345023.0
15,71,2,280,600255.040228,649027.91859,140,1588345023.0
15,45,0,273,600098.6067199999,649132.313536,166,1588345023.0
15,26,1,257,600817.69322,651882.719553,902,1588345023.0
15,23,2,284,600063.0129869999,651855.490516,894,1588345023.0
15,23,2,283,600063.0129869999,651855.490516,894,1588345023.0
15,23,2,259,600078.941324,651854.245087,895,1588345023.0
15,23,2,246,599987.8326760001,651933.067514,921,1588345023.0
15,23,2,245,599987.8326760001,651933.067514,921,1588345023.0
16,213,2,253,599821.0459029999,650050.220257,406,1588345083.0
16,207,2,270,600939.502686,648631.315721,39,1588345083.0
16,201,2,268,600410.273702,650778.9884489999,601,1588345083.0
16,199,0,284,600030.652318,651647.423264,840,1588345083.0
16,199,0,283,600030.652318,651647.423264,840,1588345083.0
16,194,2,289,600384.426337,650135.919067,439,1588345083.0
16,180,0,257,600787.689685,651701.948873,848,1588345083.0
16,148,2,230,600284.643085,653002.162496,1221,1588345083.0
16,137,2,297,600361.36907,653379.6494359999,1302,1588345083.0
16,137,2,296,600361.36907,653379.6494359999,1302,1588345083.0
16,131,2,234,601514.911596,650068.348954,423,1588345083.0
16,129,1,276,600533.257962,650393.9986810001,494,1588345083.0
16,129,1,242,599963.6490689999,650991.2696850001,650,1588345083.0
16,129,1,241,599963.6490689999,650991.2696850001,650,1588345083.0
16,123,0,242,599963.6490689999,650991.2696850001,650,1588345083.0
16,123,0,241,599963.6490689999,650991.2696850001,650,1588345083.0
16,115,1,292,600815.0169060001,650686.528241,578,1588345083.0
16,115,1,291,600815.0169060001,650686.528241,578,1588345083.0
16,97,0,276,600533.257962,650393.9986810001,494,1588345083.0
16,89,1,257,600787.689685,651701.948873,848,1588345083.0
16,72,1,299,599957.709426,649220.8636729999,191,1588345083.0
16,71,2,280,600255.040228,649027.91859,140,1588345083.0
16,50,0,299,599957.709426,649220.8636729999,191,1588345083.0
16,45,2,273,600098.6067199999,649132.313536,166,1588345083.0
16,37,0,292,600815.0169060001,650686.528241,578,1588345083.0
16,37,0,291,600815.0169060001,650686.528241,578,1588345083.0
16,23,1,284,600030.652318,651647.423264,840,1588345083.0
16,23,1,283,600030.652318,651647.423264,840,1588345083.0
16,23,2,259,600078.941324,651854.245087,895,1588345083.0
16,23,2,246,599987.8326760001,651933.067514,921,1588345083.0
16,23,2,245,599987.8326760001,651933.067514,921,1588345083.0
17,213,2,253,599821.0459029999,650050.220257,406,1588345143.0
17,207,1,270,600293.621224,649369.46828,222,1588345143.0
17,201,2,268,600410.273702,650778.9884489999,601,1588345143.0
17,199,1,284,600236.827208,651604.631805,842,1588345143.0
17,199,1,283,600236.827208,651604.631805,842,1588345143.0
17,197,0,257,600817.565795,651521.157089,821,1588345143.0
17,194,2,289,600384.426337,650135.919067,439,1588345143.0
17,193,0,292,600977.8138850001,650597.881726,552,1588345143.0
17,193,0,291,600977.8138850001,650597.881726,552,1588345143.0
17,180,1,257,600817.565795,651521.157089,821,1588345143.0
17,161,0,284,600236.827208,651604.631805,842,1588345143.0
17,161,0,283,600236.827208,651604.631805,842,1588345143.0
17,148,2,230,600284.643085,653002.162496,1221,1588345143.0
17,137,2,297,600361.36907,653379.6494359999,1302,1588345143.0
17,137,2,296,600361.36907,653379.6494359999,1302,1588345143.0
17,131,2,234,601514.911596,650068.348954,423,1588345143.0
17,123,2,242,599963.6490689999,650991.2696850001,650,1588345143.0
17,123,2,241,599963.6490689999,650991.2696850001,650,1588345143.0
17,99,0,270,600293.621224,649369.46828,222,1588345143.0
17,97,2,276,600417.844322,650529.417888,547,1588345143.0
17,71,1,280,600245.76195,648833.420434,86,1588345143.0
17,66,0,280,600245.76195,648833.420434,86,1588345143.0
17,50,1,299,600036.30377,649088.9615409999,138,1588345143.0
17,45,0,299,600036.30377,649088.9615409999,138,1588345143.0
17,45,2,273,600098.6067199999,649132.313536,166,1588345143.0
17,37,1,292,600977.8138850001,650597.881726,552,1588345143.0
17,37,1,291,600977.8138850001,650597.881726,552,1588345143.0
17,23,2,259,600078.941324,651854.245087,895,1588345143.0
17,23,2,246,599987.8326760001,651933.067514,921,1588345143.0
17,23,2,245,599987.8326760001,651933.067514,921,1588345143.0
18,221,0,242,600203.682856,649993.690708,383,1588345203.0
18,221,0,241,600203.682856,649993.690708,383,1588345203.0
18,219,0,280,600369.39222,648682.9838170001,33,1588345203.0
18,213,2,253,599821.0459029999,650050.220257,406,1588345203.0
18,201,2,268,600410.273702,650778.9884489999,601,1588345203.0
18,197,1,257,600979.922977,651436.195943,796,1588345203.0
18,194,2,289,600384.426337,650135.919067,439,1588345203.0
18,193,1,292,601128.643571,650490.125209,527,1588345203.0
18,193,1,291,601128.643571,650490.125209,527,1588345203.0
18,161,1,284,600444.016039,651642.2081619999,844,1588345203.0
18,161,1,283,600444.016039,651642.2081619999,844,1588345203.0
18,158,0,292,601128.643571,650490.125209,527,1588345203.0
18,158,0,291,601128.643571,650490.125209,527,1588345203.0
18,148,2,230,600284.643085,653002.162496,1221,1588345203.0
18,137,1,297,600407.311058,653211.244496,1276,1588345203.0
18,137,1,296,600407.311058,653211.244496,1276,1588345203.0
18,131,2,234,601514.911596,650068.348954,423,1588345203.0
18,123,1,242,600203.682856,649993.690708,383,1588345203.0
18,123,1,241,600203.682856,649993.690708,383,1588345203.0
18,99,2,270,600293.621224,649369.46828,222,1588345203.0
18,97,2,276,600417.844322,650529.417888,547,1588345203.0
18,79,0,284,600444.016039,651642.2081619999,844,1588345203.0
18,79,0,283,600444.016039,651642.2081619999,844,1588345203.0
18,66,1,280,600369.39222,648682.9838170001,33,1588345203.0
18,45,2,299,599985.0770449999,648944.2167100001,111,1588345203.0
18,45,2,273,600098.6067199999,649132.313536,166,1588345203.0
18,35,0,297,600407.311058,653211.244496,1276,1588345203.0
18,35,0,296,600407.311058,653211.244496,1276,1588345203.0
18,32,0,257,600979.922977,651436.195943,796,1588345203.0
18,23,2,259,600078.941324,651854.245087,895,1588345203.0
18,23,2,246,599987.8326760001,651933.067514,921,1588345203.0
18,23,2,245,599987.8326760001,651933.067514,921,1588345203.0
19,221,1,242,599987.571627,648990.6573229999,111,1588345263.0
19,221,1,241,599987.571627,648990.6573229999,111,1588345263.0
19,219,1,280,600554.549634,648743.252808,62,1588345263.0
19,213,2,253,599821.0459029999,650050.220257,406,1588345263.0
19,201,2,268,600410.273702,650778.9884489999,601,1588345263.0
19,194,2,289,600384.426337,650135.919067,439,1588345263.0
19,158,1,292,601133.2362340001,650304.814745,500,1588345263.0
19,158,1,291,601133.2362340001,650304.814745,500,1588345263.0
19,148,2,230,600284.643085,653002.162496,1221,1588345263.0
19,136,0,270,601269.507738,649271.0936189999,204,1588345263.0
19,131,2,234,601514.911596,650068.348954,423,1588345263.0
19,126,0,292,601133.2362340001,650304.814745,500,1588345263.0
19,126,0,291,601133.2362340001,650304.814745,500,1588345263.0
19,125,0,257,601152.905796,651375.737733,770,1588345263.0
19,99,1,270,601269.507738,649271.0936189999,204,1588345263.0
19,97,2,276,600417.844322,650529.417888,547,1588345263.0
19,79,2,284,600582.69428,651483.7545729999,792,1588345263.0
19,79,2,283,600582.69428,651483.7545729999,792,1588345263.0
19,71,0,299,600078.6436300001,648822.477079,85,1588345263.0
19,45,1,299,600078.6436300001,648822.477079,85,1588345263.0
19,45,2,273,600098.6067199999,649132.313536,166,1588345263.0
19,45,0,242,599987.571627,648990.6573229999,111,1588345263.0
19,45,0,241,599987.571627,648990.6573229999,111,1588345263.0
19,35,2,297,600387.8065739999,653037.778462,1222,1588345263.0
19,35,2,296,600387.8065739999,653037.778462,1222,1588345263.0
19,33,0,280,600554.549634,648743.252808,62,1588345263.0
19,32,1,257,601152.905796,651375.737733,770,1588345263.0
19,23,2,259,600078.941324,651854.245087,895,1588345263.0
19,23,2,246,599987.8326760001,651933.067514,921,1588345263.0
19,23,2,245,599987.8326760001,651933.067514,921,1588345263.0
20,213,2,253,599821.0459029999,650050.220257,406,1588345323.0
20,201,2,268,600410.273702,650778.9884489999,601,1588345323.0
20,197,0,284,600793.228624,651487.56042,794,1588345323.0
20,197,0,283,600793.228624,651487.56042,794,1588345323.0
20,194,2,289,600384.426337,650135.919067,439,1588345323.0
20,148,0,297,600440.7946,652871.456006,1168,1588345323.0
20,148,0,296,600440.7946,652871.456006,1168,1588345323.0
20,148,2,230,600284.643085,653002.162496,1221,1588345323.0
20,136,2,270,601269.507738,649271.0936189999,204,1588345323.0
20,131,2,234,601514.911596,650068.348954,423,1588345323.0
20,126,1,292,601313.513827,650261.67485,475,1588345323.0
20,126,1,291,601313.513827,650261.67485,475,1588345323.0
20,125,1,257,601294.624885,651491.901199,799,1588345323.0
20,109,0,242,600053.218578,650014.605814,408,1588345323.0
20,109,0,241,600053.218578,650014.605814,408,1588345323.0
20,106,0,292,601313.513827,650261.67485,475,1588345323.0
20,106,0,291,601313.513827,650261.67485,475,1588345323.0
20,97,2,276,600417.844322,650529.417888,547,1588345323.0
20,79,1,284,600793.228624,651487.56042,794,1588345323.0
20,79,1,283,600793.228624,651487.56042,794,1588345323.0
20,71,2,299,600078.6436300001,648822.477079,85,1588345323.0
20,45,2,273,600098.6067199999,649132.313536,166,1588345323.0
20,45,1,242,600053.218578,650014.605814,408,1588345323.0
20,45,1,241,600053.218578,650014.605814,408,1588345323.0
20,35,1,297,600440.7946,652871.456006,1168,1588345323.0
20,35,1,296,600440.7946,652871.456006,1168,1588345323.0
20,33,2,280,600618.130692,648927.299183,117,1588345323.0
20,23,2,259,600078.941324,651854.245087,895,1588345323.0
20,23,2,246,599987.8326760001,651933.067514,921,1588345323.0
20,23,2,245,599987.8326760001,651933.067514,921,1588345323.0
20,18,0,257,601294.624885,651491.901199,799,1588345323.0
21,213,2,253,599821.0459029999,650050.220257,406,1588345383.0
21,201,2,268,600410.273702,650778.9884489999,601,1588345383.0
21,197,1,284,600952.609538,651349.948944,768,1588345383.0
21,197,1,283,600952.609538,651349.948944,768,1588345383.0
21,194,2,289,600384.426337,650135.919067,439,1588345383.0
21,181,0,257,601467.363592,651430.7490109999,800,1588345383.0
21,148,1,297,600558.850163,652742.872282,1142,1588345383.0
21,148,1,296,600558.850163,652742.872282,1142,1588345383.0
21,148,2,230,600284.643085,653002.162496,1221,1588345383.0
21,142,0,297,600558.850163,652742.872282,1142,1588345383.0
21,142,0,296,600558.850163,652742.872282,1142,1588345383.0
21,136,1,270,600629.498658,650014.343535,414,1588345383.0
21,131,2,234,601514.911596,650068.348954,423,1588345383.0
21,109,1,242,600751.983053,649263.268178,199,1588345383.0
21,109,1,241,600751.983053,649263.268178,199,1588345383.0
21,106,2,292,601406.029738,650101.045254,422,1588345383.0
21,106,2,291,601406.029738,650101.045254,422,1588345383.0
21,97,2,276,600417.844322,650529.417888,547,1588345383.0
21,91,0,270,600629.498658,650014.343535,414,1588345383.0
21,71,2,299,600078.6436300001,648822.477079,85,1588345383.0
21,45,2,273,600098.6067199999,649132.313536,166,1588345383.0
21,33,1,280,600686.88189,649109.477371,172,1588345383.0
21,32,0,284,600952.609538,651349.948944,768,1588345383.0
21,32,0,283,600952.609538,651349.948944,768,1588345383.0
21,23,2,259,600078.941324,651854.245087,895,1588345383.0
21,23,2,246,599987.8326760001,651933.067514,921,1588345383.0
21,23,2,245,599987.8326760001,651933.067514,921,1588345383.0
21,18,1,257,601467.363592,651430.7490109999,800,1588345383.0
21,7,0,280,600686.88189,649109.477371,172,1588345383.0
21,7,0,242,600751.983053,649263.268178,199,1588345383.0
21,7,0,241,600751.983053,649263.268178,199,1588345383.0
22,213,2,253,599821.0459029999,650050.220257,406,1588345443.0
22,201,2,268,600410.273702,650778.9884489999,601,1588345443.0
22,194,2,289,600384.426337,650135.919067,439,1588345443.0
22,188,0,280,600642.241822,649299.010702,198,1588345443.0
22,181,1,257,601555.485445,651270.085418,747,1588345443.0
22,148,2,230,600284.643085,653002.162496,1221,1588345443.0
22,142,2,297,600647.080805,652592.252749,1089,1588345443.0
22,142,2,296,600647.080805,652592.252749,1089,1588345443.0
22,131,0,292,601542.460446,649975.555323,396,1588345443.0
22,131,0,291,601542.460446,649975.555323,396,1588345443.0
22,131,2,234,601514.911596,650068.348954,423,1588345443.0
22,106,1,292,601542.460446,649975.555323,396,1588345443.0
22,106,1,291,601542.460446,649975.555323,396,1588345443.0
22,97,2,276,600417.844322,650529.417888,547,1588345443.0
22,91,1,270,599969.599013,650739.991191,596,1588345443.0
22,90,0,284,600995.056948,651143.702946,715,1588345443.0
22,90,0,283,600995.056948,651143.702946,715,1588345443.0
22,77,0,270,599969.599013,650739.991191,596,1588345443.0
22,71,2,299,600078.6436300001,648822.477079,85,1588345443.0
22,55,0,257,601555.485445,651270.085418,747,1588345443.0
22,45,2,273,600098.6067199999,649132.313536,166,1588345443.0
22,32,1,284,600995.056948,651143.702946,715,1588345443.0
22,32,1,283,600995.056948,651143.702946,715,1588345443.0
22,23,2,259,600078.941324,651854.245087,895,1588345443.0
22,23,2,246,599987.8326760001,651933.067514,921,1588345443.0
22,23,2,245,599987.8326760001,651933.067514,921,1588345443.0
22,7,1,280,600642.241822,649299.010702,198,1588345443.0
22,7,2,242,600751.983053,649263.268178,199,1588345443.0
22,7,2,241,600751.983053,649263.268178,199,1588345443.0
23,214,0,253,599990.268186,650129.654307,435,1588345503.0
23,213,1,253,599990.268186,650129.654307,435,1588345503.0
23,201,2,268,600410.273702,650778.9884489999,601,1588345503.0
23,194,2,289,600384.426337,650135.919067,439,1588345503.0
23,188,2,280,600642.241822,649299.010702,198,1588345503.0
23,148,2,230,600284.643085,653002.162496,1221,1588345503.0
23,142,2,297,600540.89846,652730.803099,1142,1588345503.0
23,142,2,296,600540.89846,652730.803099,1142,1588345503.0
23,135,0,257,601728.8613689999,651210.763921,749,1588345503.0
23,131,2,292,601542.460446,649975.555323,396,1588345503.0
23,131,2,291,601542.460446,649975.555323,396,1588345503.0
23,131,2,234,601514.911596,650068.348954,423,1588345503.0
23,125,0,284,601130.4155479999,651305.001562,770,1588345503.0
23,125,0,283,601130.4155479999,651305.001562,770,1588345503.0
23,109,0,242,600108.646526,650062.579224,409,1588345503.0
23,109,0,241,600108.646526,650062.579224,409,1588345503.0
23,97,2,276,600417.844322,650529.417888,547,1588345503.0
23,90,1,284,601130.4155479999,651305.001562,770,1588345503.0
23,90,1,283,601130.4155479999,651305.001562,770,1588345503.0
23,77,2,270,599969.599013,650739.991191,596,1588345503.0
23,71,2,299,600078.6436300001,648822.477079,85,1588345503.0
23,55,1,257,601728.8613689999,651210.763921,749,1588345503.0
23,45,2,273,600098.6067199999,649132.313536,166,1588345503.0
23,23,2,259,600078.941324,651854.245087,895,1588345503.0
23,23,2,246,599987.8326760001,651933.067514,921,1588345503.0
23,23,2,245,599987.8326760001,651933.067514,921,1588345503.0
23,7,1,242,600108.646526,650062.579224,409,1588345503.0
23,7,1,241,600108.646526,650062.579224,409,1588345503.0
24,226,0,253,600167.568406,650188.904467,436,1588345563.0
24,214,1,253,600167.568406,650188.904467,436,1588345563.0
24,201,2,268,600410.273702,650778.9884489999,601,1588345563.0
24,194,2,289,600384.426337,650135.919067,439,1588345563.0
24,188,2,280,600642.241822,649299.010702,198,1588345563.0
24,175,0,284,601102.607284,651096.277115,689,1588345563.0
24,175,0,283,601102.607284,651096.277115,689,1588345563.0
24,162,0,257,601816.577262,651049.878332,696,1588345563.0
24,148,2,230,600284.643085,653002.162496,1221,1588345563.0
24,142,1,297,600670.262893,652848.002645,1170,1588345563.0
24,142,1,296,600670.262893,652848.002645,1170,1588345563.0
24,135,1,257,601816.577262,651049.878332,696,1588345563.0
24,131,2,292,601542.460446,649975.555323,396,1588345563.0
24,131,2,291,601542.460446,649975.555323,396,1588345563.0
24,131,2,234,601514.911596,650068.348954,423,1588345563.0
24,125,1,284,601102.607284,651096.277115,689,1588345563.0
24,125,1,283,601102.607284,651096.277115,689,1588345563.0
24,109,2,242,600108.646526,650062.579224,409,1588345563.0
24,109,2,241,600108.646526,650062.579224,409,1588345563.0
24,97,2,276,600417.844322,650529.417888,547,1588345563.0
24,79,0,270,600623.036406,651471.463429,792,1588345563.0
24,77,1,270,600623.036406,651471.463429,792,1588345563.0
24,71,2,299,600078.6436300001,648822.477079,85,1588345563.0
24,45,2,273,600098.6067199999,649132.313536,166,1588345563.0
24,31,0,297,600670.262893,652848.002645,1170,1588345563.0
24,31,0,296,600670.262893,652848.002645,1170,1588345563.0
24,23,2,259,600078.941324,651854.245087,895,1588345563.0
24,23,2,246,599987.8326760001,651933.067514,921,1588345563.0
24,23,2,245,599987.8326760001,651933.067514,921,1588345563.0
25,226,2,253,600167.568406,650188.904467,436,1588345623.0
25,201,2,268,600410.273702,650778.9884489999,601,1588345623.0
25,194,2,289,600384.426337,650135.919067,439,1588345623.0
25,188,2,280,600642.241822,649299.010702,198,1588345623.0
25,175,1,284,601292.4101890001,651187.458536,718,1588345623.0
25,175,1,283,601292.4101890001,651187.458536,718,1588345623.0
25,162,1,257,601639.25541,651003.669978,694,1588345623.0
25,158,0,242,601087.7023069999,650369.54797,500,1588345623.0
25,158,0,241,601087.7023069999,650369.54797,500,1588345623.0
25,154,0,270,601406.887453,652061.047688,962,1588345623.0
25,148,2,230,600284.643085,653002.162496,1221,1588345623.0
25,131,2,292,601542.460446,649975.555323,396,1588345623.0
25,131,2,291,601542.460446,649975.555323,396,1588345623.0
25,131,2,234,601514.911596,650068.348954,423,1588345623.0
25,109,1,242,601087.7023069999,650369.54797,500,1588345623.0
25,109,1,241,601087.7023069999,650369.54797,500,1588345623.0
25,97,2,276,600417.844322,650529.417888,547,1588345623.0
25,79,1,270,601406.887453,652061.047688,962,1588345623.0
25,71,2,299,600078.6436300001,648822.477079,85,1588345623.0
25,59,0,284,601292.4101890001,651187.458536,718,1588345623.0
25,59,0,283,601292.4101890001,651187.458536,718,1588345623.0
25,48,0,257,601639.25541,651003.669978,694,1588345623.0
25,45,2,273,600098.6067199999,649132.313536,166,1588345623.0
25,31,2,297,600840.337933,652887.313852,1172,1588345623.0
25,31,2,296,600840.337933,652887.313852,1172,1588345623.0
25,23,2,259,600078.941324,651854.245087,895,1588345623.0
25,23,2,246,599987.8326760001,651933.067514,921,1588345623.0
25,23,2,245,599987.8326760001,651933.067514,921,1588345623.0
26,227,0,297,601014.081847,652904.1644369999,1201,1588345683.0
26,227,0,296,601014.081847,652904.1644369999,1201,1588345683.0
26,226,2,253,600167.568406,650188.904467,436,1588345683.0
26,201,2,268,600410.273702,650778.9884489999,601,1588345683.0
26,194,2,289,600384.426337,650135.919067,439,1588345683.0
26,188,2,280,600642.241822,649299.010702,198,1588345683.0
26,158,1,242,602094.429551,650171.355414,456,1588345683.0
26,158,1,241,602094.429551,650171.355414,456,1588345683.0
26,154,2,270,601406.887453,652061.047688,962,1588345683.0
26,148,2,230,600284.643085,653002.162496,1221,1588345683.0
26,135,0,257,601800.152556,651091.364672,696,1588345683.0
26,131,2,292,601542.460446,649975.555323,396,1588345683.0
26,131,2,291,601542.460446,649975.555323,396,1588345683.0
26,131,2,234,601514.911596,650068.348954,423,1588345683.0
26,97,2,276,600417.844322,650529.417888,547,1588345683.0
26,71,2,299,600078.6436300001,648822.477079,85,1588345683.0
26,70,0,242,602094.429551,650171.355414,456,1588345683.0
26,70,0,241,602094.429551,650171.355414,456,1588345683.0
26,65,0,273,600734.365886,649605.735158,307,1588345683.0
26,59,1,284,601240.010347,651391.4032609999,771,1588345683.0
26,59,1,283,601240.010347,651391.4032609999,771,1588345683.0
26,48,1,257,601800.152556,651091.364672,696,1588345683.0
26,45,1,273,600734.365886,649605.735158,307,1588345683.0
26,31,1,297,601014.081847,652904.1644369999,1201,1588345683.0
26,31,1,296,601014.081847,652904.1644369999,1201,1588345683.0
26,23,2,259,600078.941324,651854.245087,895,1588345683.0
26,23,2,246,599987.8326760001,651933.067514,921,1588345683.0
26,23,2,245,599987.8326760001,651933.067514,921,1588345683.0
26,18,0,284,601240.010347,651391.4032609999,771,1588345683.0
26,18,0,283,601240.010347,651391.4032609999,771,1588345683.0
27,227,2,297,601014.081847,652904.1644369999,1201,1588345743.0
27,227,2,296,601014.081847,652904.1644369999,1201,1588345743.0
27,226,2,253,600167.568406,650188.904467,436,1588345743.0
27,201,2,268,600410.273702,650778.9884489999,601,1588345743.0
27,197,0,270,600691.24879,651390.30678,766,1588345743.0
27,194,2,289,600384.426337,650135.919067,439,1588345743.0
27,188,2,280,600642.241822,649299.010702,198,1588345743.0
27,181,0,284,601444.1821689999,651442.91114,800,1588345743.0
27,181,0,283,601444.1821689999,651442.91114,800,1588345743.0
27,154,1,270,600691.24879,651390.30678,766,1588345743.0
27,148,2,230,600284.643085,653002.162496,1221,1588345743.0
27,135,2,257,601800.152556,651091.364672,696,1588345743.0
27,131,2,292,601542.460446,649975.555323,396,1588345743.0
27,131,2,291,601542.460446,649975.555323,396,1588345743.0
27,131,2,234,601514.911596,650068.348954,423,1588345743.0
27,118,0,273,601519.075036,649717.758813,342,1588345743.0
27,97,2,276,600417.844322,650529.417888,547,1588345743.0
27,71,2,299,600078.6436300001,648822.477079,85,1588345743.0
27,70,2,242,602094.429551,650171.355414,456,1588345743.0
27,70,2,241,602094.429551,650171.355414,456,1588345743.0
27,65,1,273,601519.075036,649717.758813,342,1588345743.0
27,23,2,259,600078.941324,651854.245087,895,1588345743.0
27,23,2,246,599987.8326760001,651933.067514,921,1588345743.0
27,23,2,245,599987.8326760001,651933.067514,921,1588345743.0
27,18,1,284,601444.1821689999,651442.91114,800,1588345743.0
27,18,1,283,601444.1821689999,651442.91114,800,1588345743.0
28,227,1,297,600894.517836,652776.982138,1146,1588345803.0
28,227,1,296,600894.517836,652776.982138,1146,1588345803.0
28,226,2,253,600167.568406,650188.904467,436,1588345803.0
28,201,2,268,600410.273702,650778.9884489999,601,1588345803.0
28,197,1,270,599961.574576,650734.8621960001,596,1588345803.0
28,194,2,289,600384.426337,650135.919067,439,1588345803.0
28,188,2,280,600642.241822,649299.010702,198,1588345803.0
28,181,2,284,601444.1821689999,651442.91114,800,1588345803.0
28,181,2,283,601444.1821689999,651442.91114,800,1588345803.0
28,148,2,230,600284.643085,653002.162496,1221,1588345803.0
28,135,1,257,601665.7913439999,650966.764049,667,1588345803.0
28,131,2,292,601542.460446,649975.555323,396,1588345803.0
28,131,2,291,601542.460446,649975.555323,396,1588345803.0
28,131,2,234,601514.911596,650068.348954,423,1588345803.0
28,122,0,273,601857.565471,650434.516774,534,1588345803.0
28,118,1,273,601857.565471,650434.516774,534,1588345803.0
28,97,2,276,600417.844322,650529.417888,547,1588345803.0
28,81,0,242,601344.727141,649470.8367989999,259,1588345803.0
28,81,0,241,601344.727141,649470.8367989999,259,1588345803.0
28,77,0,270,599961.574576,650734.8621960001,596,1588345803.0
28,71,2,299,600078.6436300001,648822.477079,85,1588345803.0
28,70,1,242,601344.727141,649470.8367989999,259,1588345803.0
28,70,1,241,601344.727141,649470.8367989999,259,1588345803.0
28,48,0,257,601665.7913439999,650966.764049,667,1588345803.0
28,31,0,297,600894.517836,652776.982138,1146,1588345803.0
28,31,0,296,600894.517836,652776.982138,1146,1588345803.0
28,23,2,259,600078.941324,651854.245087,895,1588345803.0
28,23,2,246,599987.8326760001,651933.067514,921,1588345803.0
28,23,2,245,599987.8326760001,651933.067514,921,1588345803.0
29,226,2,253,600167.568406,650188.904467,436,1588345863.0
29,201,2,268,600410.273702,650778.9884489999,601,1588345863.0
29,194,2,289,600384.426337,650135.919067,439,1588345863.0
29,188,2,280,600642.241822,649299.010702,198,1588345863.0
29,181,2,284,601444.1821689999,651442.91114,800,1588345863.0
29,181,2,283,601444.1821689999,651442.91114,800,1588345863.0
29,166,0,257,601566.323935,650812.8664020001,639,1588345863.0
29,148,2,230,600284.643085,653002.162496,1221,1588345863.0
29,131,2,292,601542.460446,649975.555323,396,1588345863.0
29,131,2,291,601542.460446,649975.555323,396,1588345863.0
29,131,2,234,601514.911596,650068.348954,423,1588345863.0
29,122,2,273,601857.565471,650434.516774,534,1588345863.0
29,97,2,276,600417.844322,650529.417888,547,1588345863.0
29,81,1,242,600555.000255,648815.770787,89,1588345863.0
29,81,1,241,600555.000255,648815.770787,89,1588345863.0
29,77,2,270,599961.574576,650734.8621960001,596,1588345863.0
29,71,2,299,600078.6436300001,648822.477079,85,1588345863.0
29,48,1,257,601566.323935,650812.8664020001,639,1588345863.0
29,33,0,242,600555.000255,648815.770787,89,1588345863.0
29,33,0,241,600555.000255,648815.770787,89,1588345863.0
29,31,2,297,600780.361166,652644.924784,1118,1588345863.0
29,31,2,296,600780.361166,652644.924784,1118,1588345863.0
29,23,2,259,600078.941324,651854.245087,895,1588345863.0
29,23,2,246,599987.8326760001,651933.067514,921,1588345863.0
29,23,2,245,599987.8326760001,651933.067514,921,1588345863.0
30,226,2,253,600167.568406,650188.904467,436,1588345923.0
30,216,0,297,600687.8053819999,652496.923714,1063,1588345923.0
30,216,0,296,600687.8053819999,652496.923714,1063,1588345923.0
30,201,2,268,600410.273702,650778.9884489999,601,1588345923.0
30,198,0,273,601251.129995,649924.072102,393,1588345923.0
30,194,2,289,600384.426337,650135.919067,439,1588345923.0
30,188,2,280,600642.241822,649299.010702,198,1588345923.0
30,181,2,284,601444.1821689999,651442.91114,800,1588345923.0
30,181,2,283,601444.1821689999,651442.91114,800,1588345923.0
30,166,2,257,601428.150315,650692.507349,584,1588345923.0
30,148,2,230,600284.643085,653002.162496,1221,1588345923.0
30,131,2,292,601542.460446,649975.555323,396,1588345923.0
30,131,2,291,601542.460446,649975.555323,396,1588345923.0
30,131,2,234,601514.911596,650068.348954,423,1588345923.0
30,122,1,273,601251.129995,649924.072102,393,1588345923.0
30,97,2,276,600417.844322,650529.417888,547,1588345923.0
30,77,2,270,599961.574576,650734.8621960001,596,1588345923.0
30,71,2,299,600078.6436300001,648822.477079,85,1588345923.0
30,33,2,242,600555.000255,648815.770787,89,1588345923.0
30,33,2,241,600555.000255,648815.770787,89,1588345923.0
30,31,1,297,600687.8053819999,652496.923714,1063,1588345923.0
30,31,1,296,600687.8053819999,652496.923714,1063,1588345923.0
30,23,2,259,600078.941324,651854.245087,895,1588345923.0
30,23,2,246,599987.8326760001,651933.067514,921,1588345923.0
30,23,2,245,599987.8326760001,651933.067514,921,1588345923.0
31,226,2,253,600167.568406,650188.904467,436,1588345983.0
31,216,2,297,600558.143826,652380.052969,1034,1588345983.0
31,216,2,296,600558.143826,652380.052969,1034,1588345983.0
31,209,0,242,601559.302871,649025.904768,153,1588345983.0
31,209,0,241,601559.302871,649025.904768,153,1588345983.0
31,201,2,268,600410.273702,650778.9884489999,601,1588345983.0
31,198,1,273,600672.480634,649382.331698,225,1588345983.0
31,194,2,289,600384.426337,650135.919067,439,1588345983.0
31,188,2,280,600642.241822,649299.010702,198,1588345983.0
31,188,0,273,600672.480634,649382.331698,225,1588345983.0
31,181,2,284,601444.1821689999,651442.91114,800,1588345983.0
31,181,2,283,601444.1821689999,651442.91114,800,1588345983.0
31,170,0,292,601724.508933,649940.63528,398,1588345983.0
31,170,0,291,601724.508933,649940.63528,398,1588345983.0
